"t","Kernel","SqDiff","Var","Nobs"
43.900000000000006,0.016992056575623457,5688.564752490887,0.056886216387072745,100000
43.91,0.01684707263447731,5688.764447674256,0.05688821335887615,100000
43.92,0.01663551581912813,5687.986739552743,0.056880436199889424,100000
43.93000000000001,0.016419757565228177,5690.358911254532,0.05690415815412687,100000
43.94,0.016585694287103096,5688.967529996,0.056890244202402025,100000
43.95,0.016723649906428877,5687.044103046528,0.05687100974056269,100000
43.959999999999994,0.016781168236750264,5686.584806295609,0.056866416727123364,100000
43.97,0.016649839208783167,5688.469556477535,0.05688526441741952,100000
43.980000000000004,0.016573786867124612,5684.980641754314,0.05685037492129236,100000
43.989999999999995,0.016502650084095974,5693.330284978454,0.05693387218850643,100000
44.0,0.016341139897866452,5695.96212545542,0.05696019085646277,100000
44.010000000000005,0.016265455163319616,5693.2226372940595,0.056932795700897605,100000
44.019999999999996,0.016534535444472784,5689.938324425426,0.0568999522437767,100000
44.03,0.01635963472617206,5697.683708401953,0.05697740685808811,100000
44.040000000000006,0.016479012925561407,5685.828707809704,0.056858855666653704,100000
44.05,0.0163563363513196,5687.367317981859,0.05687424192223781,100000
44.06,0.016462333967974398,5686.289259794969,0.05686346123256202,100000
44.06999999999999,0.016073372944564644,5682.234595071558,0.05682291417985738,100000
44.08,0.01596758741379828,5687.302342452443,0.05687359216044603,100000
44.09,0.01605585655885042,5697.416231146773,0.056974732058788315,100000
44.099999999999994,0.016172000763765744,5685.1475676602895,0.056852044197044864,100000
44.11,0.015940500106817714,5687.399954056482,0.05687456828624768,100000
44.120000000000005,0.01597659025460564,5690.434616537686,0.05690491521452901,100000
44.129999999999995,0.015934555665667184,5679.097667144406,0.056791544586889925,100000
44.14,0.015955058805671378,5686.354599353761,0.05686411463468396,100000
44.150000000000006,0.015925977126265856,5688.55262766989,0.05688609513765028,100000
44.16,0.01596890367650337,5694.002114526371,0.05694059055116922,100000
44.17,0.016156519869110174,5701.594774925182,0.057016517914430964,100000
44.18000000000001,0.016084640503308482,5707.477996901045,0.057075350722517675,100000
44.19,0.016179142926809328,5706.514958092275,0.05706572023812513,100000
44.2,0.016005382669686177,5721.467877971829,0.05721525093222761,100000
44.209999999999994,0.016149652985665883,5719.745882376047,0.05719803080406851,100000
44.22,0.015827828133036275,5717.519255126694,0.057175764308910026,100000
44.230000000000004,0.015961241015140314,5728.197509659365,0.05728254792207287,100000
44.239999999999995,0.016027173592816076,5731.725478239616,0.05731782796067576,100000
44.25,0.01601506274404194,5743.30611037785,0.0574336354401329,100000
44.260000000000005,0.015876728636485142,5746.750649659412,0.0574680811774059,100000
44.269999999999996,0.015862470185564578,5757.403035844148,0.057574606104502525,100000
44.28,0.016003627751935045,5745.234751979085,0.05745292204901133,100000
44.290000000000006,0.015813542956523693,5760.064536338234,0.05760122137559609,100000
44.3,0.015616140374199035,5744.130099411063,0.05744187541286476,100000
44.31,0.015821968742091366,5745.447139361567,0.057455045944075106,100000
44.31999999999999,0.016096695010663707,5748.531483231363,0.057485889691210545,100000
44.33,0.015842825130697947,5743.901987320502,0.05743959426914771,100000
44.34,0.015705441361761295,5746.587364473451,0.057466448309217606,100000
44.349999999999994,0.015890546481584916,5747.282815628461,0.05747340289031352,100000
44.36,0.015956596315340087,5747.147148262902,0.05747204620309105,100000
44.370000000000005,0.01566939712951346,5744.638567208594,0.05744696014168736,100000
44.379999999999995,0.015674830933380655,5737.368728965442,0.05737426103226474,100000
44.39,0.015805949942352293,5736.393339487071,0.05736450703994111,100000
44.400000000000006,0.01582328780680899,5731.666381181643,0.057317236984186275,100000
